underlying,ts,bid,ask,spot,runbet_spot
frxAUDJPY,2014-04-29 10:40:09,95.146,95.169,95.16,95.16
frxAUDJPY,2014-04-29 10:40:10,95.15,95.25,95.184,95.184
frxAUDJPY,2014-04-29 10:40:11,95.152,95.161,95.164,95.164
frxAUDJPY,2014-04-29 10:40:12,95.11,95.21,95.16,95.16
frxAUDJPY,2014-04-29 10:40:13,95.15,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:40:14,95.149,95.168,95.158,95.158
frxAUDJPY,2014-04-29 10:40:15,95.149,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:40:16,95.11,95.21,95.16,95.16
frxAUDJPY,2014-04-29 10:40:17,95.15,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:40:18,95.09,95.19,95.147,95.147
frxAUDJPY,2014-04-29 10:40:19,95.142,95.176,95.15,95.15
frxAUDJPY,2014-04-29 10:40:20,95.11,95.21,95.158,95.158
frxAUDJPY,2014-04-29 10:40:21,95.146,95.173,95.159,95.159
frxAUDJPY,2014-04-29 10:40:23,95.152,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:40:28,95.15,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:40:29,95.142,95.177,95.159,95.159
frxAUDJPY,2014-04-29 10:40:30,95.146,95.172,95.159,95.159
frxAUDJPY,2014-04-29 10:40:31,95.144,95.176,95.159,95.159
frxAUDJPY,2014-04-29 10:40:32,95.153,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:40:33,95.134,95.184,95.158,95.158
frxAUDJPY,2014-04-29 10:40:34,95.154,95.162,95.158,95.158
frxAUDJPY,2014-04-29 10:40:35,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:40:36,95.15,95.168,95.158,95.158
frxAUDJPY,2014-04-29 10:40:38,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:40:39,95.15,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:40:40,95.15,95.165,95.158,95.158
frxAUDJPY,2014-04-29 10:40:41,95.15,95.169,95.158,95.158
frxAUDJPY,2014-04-29 10:40:42,95.155,95.163,95.158,95.158
frxAUDJPY,2014-04-29 10:40:43,95.152,95.164,95.158,95.158
frxAUDJPY,2014-04-29 10:40:44,95.142,95.176,95.159,95.159
frxAUDJPY,2014-04-29 10:40:46,95.148,95.167,95.158,95.158
frxAUDJPY,2014-04-29 10:40:47,95.145,95.173,95.158,95.158
frxAUDJPY,2014-04-29 10:40:48,95.148,95.168,95.158,95.158
frxAUDJPY,2014-04-29 10:40:49,95.153,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:40:50,95.153,95.169,95.16,95.16
frxAUDJPY,2014-04-29 10:40:53,95.133,95.183,95.158,95.158
frxAUDJPY,2014-04-29 10:40:54,95.145,95.169,95.157,95.157
frxAUDJPY,2014-04-29 10:40:55,95.145,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:40:56,95.151,95.166,95.158,95.158
frxAUDJPY,2014-04-29 10:40:59,95.141,95.175,95.158,95.158
frxAUDJPY,2014-04-29 10:41:00,95.152,95.161,95.157,95.157
frxAUDJPY,2014-04-29 10:41:01,95.145,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:41:02,95.12,95.22,95.165,95.165
frxAUDJPY,2014-04-29 10:41:03,95.145,95.17,95.161,95.161
frxAUDJPY,2014-04-29 10:41:04,95.145,95.171,95.158,95.158
frxAUDJPY,2014-04-29 10:41:05,95.11,95.21,95.159,95.159
frxAUDJPY,2014-04-29 10:41:06,95.153,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:41:07,95.154,95.161,95.158,95.158
frxAUDJPY,2014-04-29 10:41:08,95.143,95.161,95.154,95.154
frxAUDJPY,2014-04-29 10:41:09,95.143,95.147,95.145,95.145
frxAUDJPY,2014-04-29 10:41:10,95.131,95.164,95.147,95.147
frxAUDJPY,2014-04-29 10:41:11,95.144,95.15,95.147,95.147
frxAUDJPY,2014-04-29 10:41:12,95.143,95.151,95.147,95.147
frxAUDJPY,2014-04-29 10:41:13,95.142,95.15,95.15,95.15
frxAUDJPY,2014-04-29 10:41:14,95.134,95.161,95.148,95.148
frxAUDJPY,2014-04-29 10:41:15,95.13,95.166,95.147,95.147
frxAUDJPY,2014-04-29 10:41:16,95.133,95.159,95.146,95.146
frxAUDJPY,2014-04-29 10:41:17,95.142,95.159,95.149,95.149
frxAUDJPY,2014-04-29 10:41:18,95.139,95.164,95.151,95.151
frxAUDJPY,2014-04-29 10:41:19,95.143,95.159,95.151,95.151
frxAUDJPY,2014-04-29 10:41:20,95.145,95.153,95.149,95.149
frxAUDJPY,2014-04-29 10:41:21,95.137,95.164,95.15,95.15
frxAUDJPY,2014-04-29 10:41:22,95.12,95.22,95.162,95.162
frxAUDJPY,2014-04-29 10:41:23,95.125,95.175,95.154,95.154
frxAUDJPY,2014-04-29 10:41:25,95.143,95.154,95.148,95.148
frxAUDJPY,2014-04-29 10:41:26,95.15,95.156,95.152,95.152
frxAUDJPY,2014-04-29 10:41:27,95.143,95.151,95.148,95.148
frxAUDJPY,2014-04-29 10:41:28,95.144,95.16,95.15,95.15
frxAUDJPY,2014-04-29 10:41:29,95.12,95.22,95.17,95.17
frxAUDJPY,2014-04-29 10:41:30,95.141,95.158,95.153,95.153
frxAUDJPY,2014-04-29 10:41:31,95.1,95.2,95.15,95.15
frxAUDJPY,2014-04-29 10:41:32,95.143,95.162,95.152,95.152
frxAUDJPY,2014-04-29 10:41:33,95.15,95.157,95.153,95.153
frxAUDJPY,2014-04-29 10:41:34,95.149,95.157,95.153,95.153
frxAUDJPY,2014-04-29 10:41:35,95.139,95.168,95.153,95.153
frxAUDJPY,2014-04-29 10:41:36,95.144,95.156,95.15,95.15
frxAUDJPY,2014-04-29 10:41:38,95.135,95.167,95.15,95.15
frxAUDJPY,2014-04-29 10:41:39,95.147,95.163,95.153,95.153
frxAUDJPY,2014-04-29 10:41:40,95.146,95.159,95.152,95.152
frxAUDJPY,2014-04-29 10:41:41,95.144,95.164,95.157,95.157
frxAUDJPY,2014-04-29 10:41:42,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:41:43,95.161,95.177,95.165,95.165
frxAUDJPY,2014-04-29 10:41:44,95.153,95.167,95.161,95.161
frxAUDJPY,2014-04-29 10:41:45,95.15,95.25,95.186,95.186
frxAUDJPY,2014-04-29 10:41:46,95.154,95.181,95.168,95.168
frxAUDJPY,2014-04-29 10:41:47,95.154,95.178,95.165,95.165
frxAUDJPY,2014-04-29 10:41:51,95.156,95.171,95.163,95.163
frxAUDJPY,2014-04-29 10:41:52,95.158,95.174,95.165,95.165
frxAUDJPY,2014-04-29 10:41:53,95.161,95.171,95.165,95.165
frxAUDJPY,2014-04-29 10:41:55,95.151,95.179,95.165,95.165
frxAUDJPY,2014-04-29 10:41:58,95.157,95.172,95.164,95.164
frxAUDJPY,2014-04-29 10:41:59,95.16,95.174,95.165,95.165
frxAUDJPY,2014-04-29 10:42:00,95.151,95.174,95.162,95.162
frxAUDJPY,2014-04-29 10:42:01,95.152,95.169,95.16,95.16
frxAUDJPY,2014-04-29 10:42:02,95.146,95.173,95.162,95.162
frxAUDJPY,2014-04-29 10:42:03,95.11,95.21,95.159,95.159
frxAUDJPY,2014-04-29 10:42:04,95.148,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:42:05,95.154,95.167,95.16,95.16
frxAUDJPY,2014-04-29 10:42:06,95.143,95.178,95.16,95.16
frxAUDJPY,2014-04-29 10:42:07,95.145,95.177,95.16,95.16
frxAUDJPY,2014-04-29 10:42:08,95.153,95.168,95.16,95.16
frxAUDJPY,2014-04-29 10:42:09,95.146,95.173,95.16,95.16
frxAUDJPY,2014-04-29 10:42:10,95.153,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:42:11,95.143,95.177,95.159,95.159
frxAUDJPY,2014-04-29 10:42:12,95.153,95.166,95.159,95.159
frxAUDJPY,2014-04-29 10:42:13,95.135,95.185,95.159,95.159
frxAUDJPY,2014-04-29 10:42:15,95.15,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:42:16,95.146,95.173,95.159,95.159
frxAUDJPY,2014-04-29 10:42:17,95.13,95.23,95.171,95.171
frxAUDJPY,2014-04-29 10:42:18,95.155,95.167,95.161,95.161
frxAUDJPY,2014-04-29 10:42:19,95.147,95.173,95.163,95.163
frxAUDJPY,2014-04-29 10:42:20,95.144,95.176,95.161,95.161
frxAUDJPY,2014-04-29 10:42:21,95.11,95.21,95.16,95.16
frxAUDJPY,2014-04-29 10:42:22,95.155,95.166,95.16,95.16
frxAUDJPY,2014-04-29 10:42:23,95.14,95.24,95.177,95.177
frxAUDJPY,2014-04-29 10:42:24,95.11,95.21,95.162,95.162
frxAUDJPY,2014-04-29 10:42:25,95.143,95.175,95.16,95.16
frxAUDJPY,2014-04-29 10:42:26,95.152,95.171,95.16,95.16
frxAUDJPY,2014-04-29 10:42:27,95.144,95.18,95.161,95.161
frxAUDJPY,2014-04-29 10:42:28,95.145,95.177,95.161,95.161
frxAUDJPY,2014-04-29 10:42:29,95.146,95.178,95.161,95.161
frxAUDJPY,2014-04-29 10:42:30,95.154,95.167,95.161,95.161
frxAUDJPY,2014-04-29 10:42:31,95.14,95.24,95.177,95.177
frxAUDJPY,2014-04-29 10:42:32,95.146,95.176,95.162,95.162
frxAUDJPY,2014-04-29 10:42:33,95.146,95.178,95.164,95.164
frxAUDJPY,2014-04-29 10:42:34,95.148,95.173,95.162,95.162
frxAUDJPY,2014-04-29 10:42:35,95.147,95.179,95.162,95.162
frxAUDJPY,2014-04-29 10:42:37,95.145,95.176,95.161,95.161
frxAUDJPY,2014-04-29 10:42:38,95.147,95.179,95.162,95.162
frxAUDJPY,2014-04-29 10:42:39,95.148,95.18,95.163,95.163
frxAUDJPY,2014-04-29 10:42:40,95.148,95.173,95.161,95.161
frxAUDJPY,2014-04-29 10:42:41,95.149,95.169,95.16,95.16
frxAUDJPY,2014-04-29 10:42:42,95.161,95.17,95.164,95.164
frxAUDJPY,2014-04-29 10:42:43,95.163,95.166,95.165,95.165
frxAUDJPY,2014-04-29 10:42:44,95.156,95.178,95.166,95.166
frxAUDJPY,2014-04-29 10:42:45,95.162,95.178,95.167,95.167
frxAUDJPY,2014-04-29 10:42:46,95.151,95.179,95.166,95.166
frxAUDJPY,2014-04-29 10:42:47,95.15,95.18,95.165,95.165
frxAUDJPY,2014-04-29 10:42:48,95.154,95.178,95.166,95.166
frxAUDJPY,2014-04-29 10:42:51,95.159,95.174,95.166,95.166
frxAUDJPY,2014-04-29 10:42:52,95.149,95.179,95.164,95.164
frxAUDJPY,2014-04-29 10:42:54,95.157,95.17,95.163,95.163
frxAUDJPY,2014-04-29 10:42:56,95.152,95.18,95.165,95.165
frxAUDJPY,2014-04-29 10:42:57,95.161,95.173,95.166,95.166
frxAUDJPY,2014-04-29 10:42:58,95.159,95.171,95.165,95.165
frxAUDJPY,2014-04-29 10:42:59,95.16,95.173,95.167,95.167
frxAUDJPY,2014-04-29 10:43:00,95.157,95.175,95.166,95.166
frxAUDJPY,2014-04-29 10:43:01,95.16,95.176,95.167,95.167
frxAUDJPY,2014-04-29 10:43:02,95.157,95.166,95.16,95.16
frxAUDJPY,2014-04-29 10:43:03,95.155,95.16,95.157,95.157
frxAUDJPY,2014-04-29 10:43:04,95.152,95.168,95.159,95.159
frxAUDJPY,2014-04-29 10:43:05,95.154,95.168,95.16,95.16
frxAUDJPY,2014-04-29 10:43:06,95.152,95.17,95.16,95.16
frxAUDJPY,2014-04-29 10:43:07,95.146,95.178,95.161,95.161
frxAUDJPY,2014-04-29 10:43:08,95.154,95.17,95.161,95.161
frxAUDJPY,2014-04-29 10:43:09,95.156,95.168,95.161,95.161
frxAUDJPY,2014-04-29 10:43:10,95.155,95.165,95.16,95.16
frxAUDJPY,2014-04-29 10:43:11,95.155,95.163,95.159,95.159
frxAUDJPY,2014-04-29 10:43:12,95.149,95.17,95.159,95.159
frxAUDJPY,2014-04-29 10:43:13,95.146,95.175,95.16,95.16
frxAUDJPY,2014-04-29 10:43:14,95.152,95.169,95.16,95.16
frxAUDJPY,2014-04-29 10:43:15,95.146,95.178,95.161,95.161
frxAUDJPY,2014-04-29 10:43:16,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:43:17,95.142,95.177,95.16,95.16
frxAUDJPY,2014-04-29 10:43:18,95.144,95.176,95.16,95.16
frxAUDJPY,2014-04-29 10:43:19,95.151,95.17,95.16,95.16
frxAUDJPY,2014-04-29 10:43:20,95.153,95.168,95.16,95.16
frxAUDJPY,2014-04-29 10:43:22,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:43:23,95.144,95.179,95.16,95.16
frxAUDJPY,2014-04-29 10:43:24,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:43:26,95.151,95.17,95.16,95.16
frxAUDJPY,2014-04-29 10:43:27,95.145,95.177,95.16,95.16
frxAUDJPY,2014-04-29 10:43:28,95.151,95.17,95.16,95.16
frxAUDJPY,2014-04-29 10:43:32,95.15,95.167,95.159,95.159
frxAUDJPY,2014-04-29 10:43:33,95.13,95.23,95.171,95.171
frxAUDJPY,2014-04-29 10:43:34,95.146,95.17,95.158,95.158
frxAUDJPY,2014-04-29 10:43:35,95.153,95.161,95.157,95.157
frxAUDJPY,2014-04-29 10:43:37,95.151,95.165,95.158,95.158
frxAUDJPY,2014-04-29 10:43:38,95.149,95.162,95.156,95.156
frxAUDJPY,2014-04-29 10:43:39,95.152,95.167,95.158,95.158
frxAUDJPY,2014-04-29 10:43:42,95.149,95.164,95.157,95.157
frxAUDJPY,2014-04-29 10:43:43,95.152,95.166,95.158,95.158
frxAUDJPY,2014-04-29 10:43:47,95.144,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:43:50,95.144,95.172,95.157,95.157
frxAUDJPY,2014-04-29 10:43:52,95.153,95.159,95.156,95.156
frxAUDJPY,2014-04-29 10:43:53,95.144,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:43:54,95.145,95.173,95.157,95.157
frxAUDJPY,2014-04-29 10:43:55,95.154,95.159,95.157,95.157
frxAUDJPY,2014-04-29 10:43:59,95.146,95.174,95.158,95.158
frxAUDJPY,2014-04-29 10:44:03,95.153,95.16,95.157,95.157
frxAUDJPY,2014-04-29 10:44:04,95.149,95.163,95.156,95.156
frxAUDJPY,2014-04-29 10:44:05,95.145,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:44:06,95.144,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:44:07,95.12,95.22,95.164,95.164
frxAUDJPY,2014-04-29 10:44:14,95.15,95.164,95.159,95.159
frxAUDJPY,2014-04-29 10:44:15,95.142,95.17,95.156,95.156
frxAUDJPY,2014-04-29 10:44:17,95.143,95.171,95.156,95.156
frxAUDJPY,2014-04-29 10:44:18,95.142,95.17,95.156,95.156
frxAUDJPY,2014-04-29 10:44:19,95.149,95.163,95.156,95.156
frxAUDJPY,2014-04-29 10:44:20,95.141,95.169,95.155,95.155
frxAUDJPY,2014-04-29 10:44:27,95.143,95.169,95.156,95.156
frxAUDJPY,2014-04-29 10:44:28,95.151,95.161,95.156,95.156
frxAUDJPY,2014-04-29 10:44:29,95.142,95.17,95.156,95.156
frxAUDJPY,2014-04-29 10:44:30,95.146,95.17,95.157,95.157
frxAUDJPY,2014-04-29 10:44:33,95.152,95.16,95.156,95.156
frxAUDJPY,2014-04-29 10:44:34,95.149,95.164,95.156,95.156
frxAUDJPY,2014-04-29 10:44:35,95.11,95.21,95.161,95.161
frxAUDJPY,2014-04-29 10:44:38,95.143,95.172,95.158,95.158
frxAUDJPY,2014-04-29 10:44:39,95.14,95.171,95.156,95.156
frxAUDJPY,2014-04-29 10:44:40,95.143,95.171,95.156,95.156
frxAUDJPY,2014-04-29 10:44:42,95.15,95.165,95.157,95.157
frxAUDJPY,2014-04-29 10:44:43,95.09,95.19,95.147,95.147
frxAUDJPY,2014-04-29 10:44:44,95.143,95.178,95.159,95.159
frxAUDJPY,2014-04-29 10:44:45,95.137,95.183,95.159,95.159
frxAUDJPY,2014-04-29 10:44:46,95.151,95.17,95.16,95.16
frxAUDJPY,2014-04-29 10:44:47,95.15,95.169,95.159,95.159
frxAUDJPY,2014-04-29 10:44:48,95.144,95.176,95.159,95.159
frxAUDJPY,2014-04-29 10:44:49,95.15,95.164,95.157,95.157
frxAUDJPY,2014-04-29 10:44:50,95.143,95.171,95.157,95.157
frxAUDJPY,2014-04-29 10:44:53,95.142,95.17,95.156,95.156
frxAUDJPY,2014-04-29 10:44:54,95.141,95.169,95.156,95.156
frxAUDJPY,2014-04-29 10:44:57,95.142,95.17,95.156,95.156
frxAUDJPY,2014-04-29 10:44:58,95.12,95.22,95.164,95.164
frxAUDJPY,2014-04-29 10:44:59,95.15,95.164,95.159,95.159
frxAUDJPY,2014-04-29 10:45:00,95.143,95.171,95.158,95.158
frxAUDJPY,2014-04-29 10:45:03,95.154,95.161,95.157,95.157
frxAUDJPY,2014-04-29 10:45:04,95.143,95.171,95.157,95.157
frxAUDJPY,2014-04-29 10:45:05,95.147,95.175,95.159,95.159
frxAUDJPY,2014-04-29 10:45:06,95.153,95.166,95.159,95.159
frxAUDJPY,2014-04-29 10:45:07,95.146,95.172,95.158,95.158
frxAUDJPY,2014-04-29 10:45:08,95.146,95.173,95.159,95.159
frxAUDJPY,2014-04-29 10:45:09,95.153,95.165,95.159,95.159
frxAUDJPY,2014-04-29 10:45:10,95.141,95.177,95.158,95.158
frxAUDJPY,2014-04-29 10:45:11,95.155,95.161,95.158,95.158
frxAUDJPY,2014-04-29 10:45:12,95.155,95.162,95.158,95.158
frxAUDJPY,2014-04-29 10:45:13,95.144,95.172,95.158,95.158
frxAUDJPY,2014-04-29 10:45:14,95.154,95.161,95.157,95.157
frxAUDJPY,2014-04-29 10:45:15,95.141,95.176,95.158,95.158
frxAUDJPY,2014-04-29 10:45:16,95.13,95.23,95.171,95.171
frxAUDJPY,2014-04-29 10:45:17,95.149,95.168,95.163,95.163
frxAUDJPY,2014-04-29 10:45:18,95.146,95.173,95.159,95.159
frxAUDJPY,2014-04-29 10:45:19,95.146,95.169,95.157,95.157
frxAUDJPY,2014-04-29 10:45:20,95.153,95.168,95.16,95.16
frxAUDJPY,2014-04-29 10:45:21,95.156,95.168,95.161,95.161
frxAUDJPY,2014-04-29 10:45:22,95.15,95.176,95.162,95.162
frxAUDJPY,2014-04-29 10:45:23,95.157,95.167,95.162,95.162
frxAUDJPY,2014-04-29 10:45:24,95.139,95.184,95.161,95.161
frxAUDJPY,2014-04-29 10:45:25,95.152,95.167,95.16,95.16
frxAUDJPY,2014-04-29 10:45:26,95.154,95.17,95.166,95.166
frxAUDJPY,2014-04-29 10:45:27,95.146,95.178,95.162,95.162
frxAUDJPY,2014-04-29 10:45:28,95.159,95.166,95.162,95.162
frxAUDJPY,2014-04-29 10:45:29,95.155,95.171,95.162,95.162
frxAUDJPY,2014-04-29 10:45:30,95.161,95.173,95.166,95.166
frxAUDJPY,2014-04-29 10:45:31,95.159,95.172,95.166,95.166
frxAUDJPY,2014-04-29 10:45:32,95.156,95.172,95.164,95.164
frxAUDJPY,2014-04-29 10:45:33,95.14,95.19,95.166,95.166
frxAUDJPY,2014-04-29 10:45:34,95.157,95.172,95.164,95.164
frxAUDJPY,2014-04-29 10:45:35,95.152,95.179,95.165,95.165
frxAUDJPY,2014-04-29 10:45:36,95.156,95.175,95.165,95.165
frxAUDJPY,2014-04-29 10:45:37,95.158,95.174,95.166,95.166
frxAUDJPY,2014-04-29 10:45:38,95.155,95.174,95.165,95.165
frxAUDJPY,2014-04-29 10:45:39,95.161,95.18,95.17,95.17
frxAUDJPY,2014-04-29 10:45:40,95.14,95.24,95.183,95.183
frxAUDJPY,2014-04-29 10:45:41,95.164,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:45:42,95.155,95.174,95.165,95.165
frxAUDJPY,2014-04-29 10:45:43,95.158,95.175,95.166,95.166
frxAUDJPY,2014-04-29 10:45:44,95.165,95.179,95.171,95.171
frxAUDJPY,2014-04-29 10:45:45,95.169,95.18,95.173,95.173
frxAUDJPY,2014-04-29 10:45:46,95.168,95.179,95.172,95.172
frxAUDJPY,2014-04-29 10:45:48,95.157,95.19,95.172,95.172
frxAUDJPY,2014-04-29 10:45:49,95.162,95.183,95.173,95.173
frxAUDJPY,2014-04-29 10:45:50,95.156,95.191,95.172,95.172
frxAUDJPY,2014-04-29 10:45:53,95.149,95.199,95.173,95.173
frxAUDJPY,2014-04-29 10:45:54,95.159,95.186,95.172,95.172
frxAUDJPY,2014-04-29 10:45:55,95.17,95.178,95.173,95.173
frxAUDJPY,2014-04-29 10:45:56,95.17,95.18,95.174,95.174
frxAUDJPY,2014-04-29 10:45:57,95.164,95.183,95.173,95.173
frxAUDJPY,2014-04-29 10:45:58,95.168,95.181,95.173,95.173
frxAUDJPY,2014-04-29 10:46:00,95.167,95.183,95.174,95.174
frxAUDJPY,2014-04-29 10:46:01,95.166,95.183,95.174,95.174
frxAUDJPY,2014-04-29 10:46:02,95.163,95.182,95.172,95.172
frxAUDJPY,2014-04-29 10:46:03,95.161,95.186,95.173,95.173
frxAUDJPY,2014-04-29 10:46:06,95.156,95.19,95.173,95.173
frxAUDJPY,2014-04-29 10:46:07,95.166,95.183,95.173,95.173
frxAUDJPY,2014-04-29 10:46:08,95.162,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:46:09,95.164,95.18,95.171,95.171
frxAUDJPY,2014-04-29 10:46:10,95.158,95.184,95.171,95.171
frxAUDJPY,2014-04-29 10:46:11,95.14,95.24,95.182,95.182
frxAUDJPY,2014-04-29 10:46:12,95.165,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:13,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:46:14,95.158,95.19,95.173,95.173
frxAUDJPY,2014-04-29 10:46:15,95.166,95.18,95.173,95.173
frxAUDJPY,2014-04-29 10:46:16,95.155,95.189,95.172,95.172
frxAUDJPY,2014-04-29 10:46:19,95.158,95.19,95.173,95.173
frxAUDJPY,2014-04-29 10:46:20,95.16,95.186,95.173,95.173
frxAUDJPY,2014-04-29 10:46:23,95.163,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:25,95.165,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:26,95.159,95.186,95.172,95.172
frxAUDJPY,2014-04-29 10:46:27,95.165,95.177,95.171,95.171
frxAUDJPY,2014-04-29 10:46:28,95.166,95.177,95.171,95.171
frxAUDJPY,2014-04-29 10:46:29,95.164,95.179,95.171,95.171
frxAUDJPY,2014-04-29 10:46:31,95.159,95.185,95.172,95.172
frxAUDJPY,2014-04-29 10:46:32,95.164,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:33,95.149,95.199,95.173,95.173
frxAUDJPY,2014-04-29 10:46:34,95.164,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:46:35,95.168,95.18,95.173,95.173
frxAUDJPY,2014-04-29 10:46:36,95.165,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:37,95.162,95.181,95.171,95.171
frxAUDJPY,2014-04-29 10:46:38,95.163,95.18,95.173,95.173
frxAUDJPY,2014-04-29 10:46:40,95.165,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:41,95.12,95.22,95.171,95.171
frxAUDJPY,2014-04-29 10:46:42,95.159,95.185,95.171,95.171
frxAUDJPY,2014-04-29 10:46:43,95.161,95.182,95.171,95.171
frxAUDJPY,2014-04-29 10:46:44,95.162,95.181,95.171,95.171
frxAUDJPY,2014-04-29 10:46:45,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:46:46,95.159,95.185,95.172,95.172
frxAUDJPY,2014-04-29 10:46:48,95.159,95.184,95.171,95.171
frxAUDJPY,2014-04-29 10:46:49,95.162,95.18,95.171,95.171
frxAUDJPY,2014-04-29 10:46:50,95.165,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:46:51,95.16,95.189,95.173,95.173
frxAUDJPY,2014-04-29 10:46:52,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:46:53,95.164,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:46:54,95.162,95.179,95.171,95.171
frxAUDJPY,2014-04-29 10:46:55,95.163,95.178,95.17,95.17
frxAUDJPY,2014-04-29 10:46:56,95.161,95.179,95.169,95.169
frxAUDJPY,2014-04-29 10:46:57,95.169,95.174,95.171,95.171
frxAUDJPY,2014-04-29 10:46:58,95.156,95.188,95.172,95.172
frxAUDJPY,2014-04-29 10:46:59,95.162,95.18,95.171,95.171
frxAUDJPY,2014-04-29 10:47:00,95.165,95.177,95.171,95.171
frxAUDJPY,2014-04-29 10:47:01,95.169,95.173,95.17,95.17
frxAUDJPY,2014-04-29 10:47:02,95.154,95.187,95.17,95.17
frxAUDJPY,2014-04-29 10:47:03,95.166,95.182,95.172,95.172
frxAUDJPY,2014-04-29 10:47:04,95.162,95.183,95.172,95.172
frxAUDJPY,2014-04-29 10:47:06,95.165,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:47:07,95.155,95.189,95.172,95.172
frxAUDJPY,2014-04-29 10:47:08,95.163,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:47:09,95.166,95.178,95.172,95.172
frxAUDJPY,2014-04-29 10:47:10,95.164,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:47:12,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:47:13,95.161,95.182,95.172,95.172
frxAUDJPY,2014-04-29 10:47:14,95.163,95.182,95.172,95.172
frxAUDJPY,2014-04-29 10:47:15,95.16,95.184,95.172,95.172
frxAUDJPY,2014-04-29 10:47:16,95.16,95.187,95.173,95.173
frxAUDJPY,2014-04-29 10:47:17,95.16,95.186,95.173,95.173
frxAUDJPY,2014-04-29 10:47:18,95.165,95.18,95.172,95.172
frxAUDJPY,2014-04-29 10:47:20,95.164,95.183,95.173,95.173
frxAUDJPY,2014-04-29 10:47:21,95.168,95.179,95.173,95.173
frxAUDJPY,2014-04-29 10:47:22,95.169,95.179,95.173,95.173
frxAUDJPY,2014-04-29 10:47:23,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:47:25,95.164,95.181,95.173,95.173
frxAUDJPY,2014-04-29 10:47:26,95.159,95.185,95.172,95.172
frxAUDJPY,2014-04-29 10:47:27,95.168,95.179,95.172,95.172
frxAUDJPY,2014-04-29 10:47:28,95.13,95.23,95.177,95.177
frxAUDJPY,2014-04-29 10:47:30,95.156,95.188,95.174,95.174
frxAUDJPY,2014-04-29 10:47:31,95.167,95.179,95.172,95.172
frxAUDJPY,2014-04-29 10:47:32,95.161,95.185,95.173,95.173
frxAUDJPY,2014-04-29 10:47:33,95.166,95.182,95.173,95.173
frxAUDJPY,2014-04-29 10:47:34,95.166,95.181,95.172,95.172
frxAUDJPY,2014-04-29 10:47:35,95.163,95.188,95.175,95.175
frxAUDJPY,2014-04-29 10:47:36,95.168,95.182,95.175,95.175
frxAUDJPY,2014-04-29 10:47:37,95.165,95.184,95.174,95.174
frxAUDJPY,2014-04-29 10:47:38,95.12,95.22,95.172,95.172
frxAUDJPY,2014-04-29 10:47:39,95.166,95.185,95.176,95.176
frxAUDJPY,2014-04-29 10:47:40,95.173,95.184,95.178,95.178
frxAUDJPY,2014-04-29 10:47:41,95.173,95.183,95.179,95.179
frxAUDJPY,2014-04-29 10:47:42,95.172,95.19,95.185,95.185
frxAUDJPY,2014-04-29 10:47:43,95.177,95.186,95.181,95.181
